protein id	RAW
5256seudomonas_238	8
5374seudomonas_356	8
5650seudomonas_52	8
5697seudomonas_99	8
5751seudomonas_153	8
5816seudomonas_218	8
5855seudomonas_257	8
5878seudomonas_280	8
6091seudomonas_41	8
6253seudomonas_81	8
807seudomonas_1	8
820seudomonas_14	8
821seudomonas_15	8
966seudomonas_160	8
1100seudomonas_294	7
1274seudomonas_16	7
1923seudomonas_32	7
1934seudomonas_43	7
2184seudomonas_293	7
233seudomonas_233	7
265seudomonas_265	7
266seudomonas_266	7
2757seudomonas_51	7
5064seudomonas_46	7
5129seudomonas_111	7
5514seudomonas_103	7
5517seudomonas_106	7
5581seudomonas_170	7
5598seudomonas_187	7
632seudomonas_632	7
913seudomonas_107	7
946seudomonas_140	7
contaminant_KERATIN12	7
1124seudomonas_318	6
1152seudomonas_346	6
1235seudomonas_429	6
1298seudomonas_40	6
1320seudomonas_62	6
162seudomonas_162	6
1828seudomonas_16	6
1966seudomonas_75	6
2141seudomonas_250	6
2194seudomonas_303	6
2227seudomonas_1	6
222seudomonas_222	6
2291seudomonas_65	6
2346seudomonas_120	6
2422seudomonas_196	6
3037seudomonas_331	6
3056seudomonas_350	6
3098seudomonas_29	6
3104seudomonas_35	6
3288seudomonas_110	6
3297seudomonas_119	6
3313seudomonas_135	6
3329seudomonas_151	6
3390seudomonas_212	6
3405seudomonas_227	6
3649seudomonas_471	6
3651seudomonas_473	6
3772seudomonas_594	6
3823seudomonas_645	6
3831seudomonas_653	6
3855seudomonas_677	6
3936seudomonas_758	6
4118seudomonas_940	6
4274seudomonas_1096	6
4323seudomonas_1145	6
4636seudomonas_82	6
4787seudomonas_233	6
4832seudomonas_278	6
5286seudomonas_268	6
5301seudomonas_283	6
5335seudomonas_317	6
5433seudomonas_22	6
5532seudomonas_121	6
5958seudomonas_360	6
6002seudomonas_404	6
6196seudomonas_24	6
6209seudomonas_37	6
6356seudomonas_184	6
6426seudomonas_254	6
657seudomonas_657	6
700seudomonas_700	6
747seudomonas_747	6
934seudomonas_128	6
1092seudomonas_286	5
1290seudomonas_32	5
1912seudomonas_21	5
1954seudomonas_63	5
2144seudomonas_253	5
2502seudomonas_276	5
2808seudomonas_102	5
2865seudomonas_159	5
3060seudomonas_354	5
3510seudomonas_332	5
3609seudomonas_431	5
3676seudomonas_498	5
3905seudomonas_727	5
3979seudomonas_801	5
4128seudomonas_950	5
4167seudomonas_989	5
4258seudomonas_1080	5
4393seudomonas_1215	5
4435seudomonas_1257	5
4578seudomonas_24	5
493seudomonas_493	5
5065seudomonas_47	5
5419seudomonas_8	5
5438seudomonas_27	5
5939seudomonas_341	5
6027seudomonas_429	5
6045seudomonas_447	5
6248seudomonas_76	5
6263seudomonas_91	5
6359seudomonas_187	5
