protein id	RAW
3464seudomonas_286	76
2087seudomonas_196	75
6339seudomonas_167	75
884seudomonas_78	75
4190seudomonas_1012	74
4420seudomonas_1242	74
4378seudomonas_1200	73
5353seudomonas_335	73
5650seudomonas_52	73
229seudomonas_229	72
2891seudomonas_185	72
3142seudomonas_73	72
3621seudomonas_443	72
5379seudomonas_361	72
1336seudomonas_78	71
1912seudomonas_21	71
3715seudomonas_537	71
3921seudomonas_743	71
4273seudomonas_1095	71
4860seudomonas_306	71
5830seudomonas_232	71
5874seudomonas_276	71
85seudomonas_85	71
1844seudomonas_32	70
2732seudomonas_26	70
3994seudomonas_816	70
5228seudomonas_210	70
1709seudomonas_102	69
6435seudomonas_263	69
1097seudomonas_291	68
2047seudomonas_156	68
2414seudomonas_188	68
3086seudomonas_17	68
4776seudomonas_222	68
6218seudomonas_46	68
1715seudomonas_108	67
2521seudomonas_295	67
2606seudomonas_380	67
4355seudomonas_1177	67
4393seudomonas_1215	67
6225seudomonas_53	67
1361seudomonas_103	66
3861seudomonas_683	66
5430seudomonas_19	66
5826seudomonas_228	66
6208seudomonas_36	66
1120seudomonas_314	65
2347seudomonas_121	65
3196seudomonas_18	65
4380seudomonas_1202	65
4869seudomonas_315	65
5131seudomonas_113	65
6273seudomonas_101	65
6422seudomonas_250	65
2213seudomonas_322	64
2353seudomonas_127	64
2682seudomonas_456	64
3831seudomonas_653	64
4390seudomonas_1212	64
4544seudomonas_1366	64
4870seudomonas_316	64
1907seudomonas_16	63
3045seudomonas_339	63
3676seudomonas_498	63
3864seudomonas_686	63
973seudomonas_167	63
2528seudomonas_302	62
3300seudomonas_122	62
385seudomonas_385	62
4778seudomonas_224	62
5264seudomonas_246	62
5361seudomonas_343	62
5452seudomonas_41	62
5620seudomonas_22	62
6174seudomonas_2	62
6299seudomonas_127	62
964seudomonas_158	62
2015seudomonas_124	61
3220seudomonas_42	61
4373seudomonas_1195	61
5875seudomonas_277	61
6050seudomonas_452	61
888seudomonas_82	61
1024seudomonas_218	60
1367seudomonas_109	60
3071seudomonas_2	60
3093seudomonas_24	60
4677seudomonas_123	60
4970seudomonas_416	60
5521seudomonas_110	60
6141seudomonas_91	60
6231seudomonas_59	60
2307seudomonas_81	59
2670seudomonas_444	59
3127seudomonas_58	59
3690seudomonas_512	59
672seudomonas_672	59
207seudomonas_207	58
2366seudomonas_140	58
2807seudomonas_101	58
4339seudomonas_1161	58
5816seudomonas_218	58
3502seudomonas_324	57
4723seudomonas_169	57
5309seudomonas_291	57
5766seudomonas_168	57
6338seudomonas_166	57
905seudomonas_99	57
3368seudomonas_190	56
3907seudomonas_729	56
4165seudomonas_987	56
4196seudomonas_1018	56
4331seudomonas_1153	56
4601seudomonas_47	56
5448seudomonas_37	56
1298seudomonas_40	55
1924seudomonas_33	55
2063seudomonas_172	55
2799seudomonas_93	55
3479seudomonas_301	55
3666seudomonas_488	55
6139seudomonas_89	55
6297seudomonas_125	55
6395seudomonas_223	55
827seudomonas_21	55
1889seudomonas_77	54
2744seudomonas_38	54
2749seudomonas_43	54
3184seudomonas_6	54
4630seudomonas_76	54
4738seudomonas_184	54
4802seudomonas_248	54
5677seudomonas_79	54
5946seudomonas_348	54
930seudomonas_124	54
1104seudomonas_298	53
2049seudomonas_158	53
3301seudomonas_123	53
3924seudomonas_746	53
5064seudomonas_46	53
5584seudomonas_173	53
5652seudomonas_54	53
