protein id	RAW
3670seudomonas_492	55
4224seudomonas_1046	55
4339seudomonas_1161	55
4738seudomonas_184	55
4870seudomonas_316	55
5619seudomonas_21	55
600seudomonas_600	55
6242seudomonas_70	55
71seudomonas_71	55
3551seudomonas_373	54
4240seudomonas_1062	54
4250seudomonas_1072	54
4314seudomonas_1136	54
4489seudomonas_1311	54
4819seudomonas_265	54
5170seudomonas_152	54
54seudomonas_54	54
5862seudomonas_264	54
6283seudomonas_111	54
4873seudomonas_319	53
5065seudomonas_47	53
6029seudomonas_431	53
1828seudomonas_16	52
1896seudomonas_5	52
3921seudomonas_743	52
4163seudomonas_985	52
4847seudomonas_293	52
5580seudomonas_169	52
6341seudomonas_169	52
906seudomonas_100	52
1935seudomonas_44	51
322seudomonas_322	51
5614seudomonas_16	51
5668seudomonas_70	51
6424seudomonas_252	51
943seudomonas_137	51
1215seudomonas_409	50
1288seudomonas_30	50
1342seudomonas_84	50
1597seudomonas_222	50
2084seudomonas_193	50
2128seudomonas_237	50
2199seudomonas_308	50
2426seudomonas_200	50
3380seudomonas_202	50
3718seudomonas_540	50
5710seudomonas_112	50
1715seudomonas_108	49
1923seudomonas_32	49
2152seudomonas_261	49
5649seudomonas_51	49
6174seudomonas_2	49
6419seudomonas_247	49
810seudomonas_4	49
981seudomonas_175	49
1193seudomonas_387	48
1476seudomonas_101	48
1502seudomonas_127	48
3141seudomonas_72	48
3142seudomonas_73	48
3840seudomonas_662	48
4278seudomonas_1100	48
4778seudomonas_224	48
6425seudomonas_253	48
905seudomonas_99	48
2303seudomonas_77	47
3988seudomonas_810	47
4261seudomonas_1083	47
5358seudomonas_340	47
5812seudomonas_214	47
5833seudomonas_235	47
6238seudomonas_66	47
1118seudomonas_312	46
1541seudomonas_166	46
1763seudomonas_156	46
1764seudomonas_157	46
1770seudomonas_163	46
2923seudomonas_217	46
3969seudomonas_791	46
4036seudomonas_858	46
425seudomonas_425	46
4299seudomonas_1121	46
4832seudomonas_278	46
5946seudomonas_348	46
946seudomonas_140	46
133seudomonas_133	45
1945seudomonas_54	45
2291seudomonas_65	45
3653seudomonas_475	45
3899seudomonas_721	45
4376seudomonas_1198	45
4393seudomonas_1215	45
53seudomonas_53	45
969seudomonas_163	45
2140seudomonas_249	44
2730seudomonas_24	44
3238seudomonas_60	44
451seudomonas_451	44
4732seudomonas_178	44
5464seudomonas_53	44
5994seudomonas_396	44
6088seudomonas_38	44
6315seudomonas_143	44
1304seudomonas_46	43
1435seudomonas_60	43
1605seudomonas_230	43
1897seudomonas_6	43
2903seudomonas_197	43
3050seudomonas_344	43
3086seudomonas_17	43
3103seudomonas_34	43
3673seudomonas_495	43
3904seudomonas_726	43
3940seudomonas_762	43
4285seudomonas_1107	43
4739seudomonas_185	43
4869seudomonas_315	43
5230seudomonas_212	43
5265seudomonas_247	43
5558seudomonas_147	43
624seudomonas_624	43
2763seudomonas_57	42
2807seudomonas_101	42
2919seudomonas_213	42
3005seudomonas_299	42
3691seudomonas_513	42
4139seudomonas_961	42
4380seudomonas_1202	42
5431seudomonas_20	42
5658seudomonas_60	42
5849seudomonas_251	42
5876seudomonas_278	42
7seudomonas_7	42
1818seudomonas_6	41
1829seudomonas_17	41
2074seudomonas_183	41
2752seudomonas_46	41
2760seudomonas_54	41
3329seudomonas_151	41
3844seudomonas_666	41
4331seudomonas_1153	41
5224seudomonas_206	41
5324seudomonas_306	41
5428seudomonas_17	41
5521seudomonas_110	41
5830seudomonas_232	41
5859seudomonas_261	41
1037seudomonas_231	40
1091seudomonas_285	40
1108seudomonas_302	40
1264seudomonas_6	40
1361seudomonas_103	40
207seudomonas_207	40
2181seudomonas_290	40
2189seudomonas_298	40
220seudomonas_220	40
3106seudomonas_37	40
3196seudomonas_18	40
3676seudomonas_498	40
3788seudomonas_610	40
4860seudomonas_306	40
contaminant_KERATIN22	40
1889seudomonas_77	39
3416seudomonas_238	39
3871seudomonas_693	39
4296seudomonas_1118	39
4385seudomonas_1207	39
4459seudomonas_1281	39
5437seudomonas_26	39
6222seudomonas_50	39
6273seudomonas_101	39
6426seudomonas_254	39
947seudomonas_141	39
1027seudomonas_221	38
1222seudomonas_416	38
1363seudomonas_105	38
2146seudomonas_255	38
2176seudomonas_285	38
3576seudomonas_398	38
4061seudomonas_883	38
4257seudomonas_1079	38
4420seudomonas_1242	38
5667seudomonas_69	38
590seudomonas_590	38
2214seudomonas_323	37
2765seudomonas_59	37
2880seudomonas_174	37
2986seudomonas_280	37
3890seudomonas_712	37
3927seudomonas_749	37
