protein id	RAW
2350seudomonas_124	33
2580seudomonas_354	33
2904seudomonas_198	33
3510seudomonas_332	33
4190seudomonas_1012	33
4327seudomonas_1149	33
4832seudomonas_278	33
1911seudomonas_20	32
2760seudomonas_54	32
5958seudomonas_360	32
6078seudomonas_28	32
6196seudomonas_24	32
69seudomonas_69	32
1120seudomonas_314	31
1763seudomonas_156	31
1934seudomonas_43	31
2060seudomonas_169	31
2213seudomonas_322	31
283seudomonas_283	31
3547seudomonas_369	31
4273seudomonas_1095	31
5945seudomonas_347	31
1502seudomonas_127	30
224seudomonas_224	30
2424seudomonas_198	30
3268seudomonas_90	30
4034seudomonas_856	30
4642seudomonas_88	30
5086seudomonas_68	30
6141seudomonas_91	30
2342seudomonas_116	29
3136seudomonas_67	29
4165seudomonas_987	29
4353seudomonas_1175	29
5519seudomonas_108	29
5623seudomonas_25	29
6209seudomonas_37	29
742seudomonas_742	29
1222seudomonas_416	28
1969seudomonas_78	28
1999seudomonas_108	28
2257seudomonas_31	28
439seudomonas_439	28
4694seudomonas_140	28
5065seudomonas_47	28
134seudomonas_134	27
2502seudomonas_276	27
2883seudomonas_177	27
3130seudomonas_61	27
359seudomonas_359	27
3621seudomonas_443	27
3904seudomonas_726	27
4779seudomonas_225	27
6201seudomonas_29	27
6208seudomonas_36	27
6218seudomonas_46	27
6231seudomonas_59	27
906seudomonas_100	27
1715seudomonas_108	26
1898seudomonas_7	26
2392seudomonas_166	26
3080seudomonas_11	26
3196seudomonas_18	26
3634seudomonas_456	26
3936seudomonas_758	26
4357seudomonas_1179	26
4740seudomonas_186	26
4778seudomonas_224	26
4819seudomonas_265	26
4927seudomonas_373	26
1829seudomonas_17	25
1874seudomonas_62	25
2609seudomonas_383	25
2757seudomonas_51	25
3142seudomonas_73	25
3475seudomonas_297	25
4806seudomonas_252	25
5034seudomonas_16	25
6341seudomonas_169	25
1066seudomonas_260	24
4377seudomonas_1199	24
4689seudomonas_135	24
1194seudomonas_388	23
1298seudomonas_40	23
1428seudomonas_53	23
169seudomonas_169	23
22seudomonas_22	23
3477seudomonas_299	23
4239seudomonas_1061	23
4293seudomonas_1115	23
5621seudomonas_23	23
66seudomonas_66	23
827seudomonas_21	23
999seudomonas_193	23
contaminant_KERATIN03	23
1039seudomonas_233	22
1119seudomonas_313	22
1406seudomonas_31	22
1435seudomonas_60	22
1495seudomonas_120	22
1866seudomonas_54	22
1896seudomonas_5	22
2307seudomonas_81	22
2921seudomonas_215	22
3650seudomonas_472	22
366seudomonas_366	22
4038seudomonas_860	22
4300seudomonas_1122	22
446seudomonas_446	22
4869seudomonas_315	22
5751seudomonas_153	22
607seudomonas_607	22
6359seudomonas_187	22
6425seudomonas_253	22
1016seudomonas_210	21
2188seudomonas_297	21
2296seudomonas_70	21
2347seudomonas_121	21
3368seudomonas_190	21
3914seudomonas_736	21
3988seudomonas_810	21
3997seudomonas_819	21
4328seudomonas_1150	21
4459seudomonas_1281	21
4658seudomonas_104	21
910seudomonas_104	21
981seudomonas_175	21
1149seudomonas_343	20
1588seudomonas_213	20
1693seudomonas_86	20
1770seudomonas_163	20
1816seudomonas_4	20
267seudomonas_267	20
2784seudomonas_78	20
3045seudomonas_339	20
3093seudomonas_24	20
3376seudomonas_198	20
3502seudomonas_324	20
4977seudomonas_423	20
4978seudomonas_424	20
5076seudomonas_58	20
5335seudomonas_317	20
5381seudomonas_363	20
6230seudomonas_58	20
6407seudomonas_235	20
1404seudomonas_29	19
1587seudomonas_212	19
1800seudomonas_193	19
1924seudomonas_33	19
2176seudomonas_285	19
3276seudomonas_98	19
3815seudomonas_637	19
3958seudomonas_780	19
5022seudomonas_4	19
5424seudomonas_13	19
5490seudomonas_79	19
965seudomonas_159	19
1193seudomonas_387	18
1873seudomonas_61	18
1945seudomonas_54	18
2160seudomonas_269	18
2209seudomonas_318	18
221seudomonas_221	18
2221seudomonas_330	18
2797seudomonas_91	18
2868seudomonas_162	18
3135seudomonas_66	18
3661seudomonas_483	18
